,left_side,right_side,similairity
682,allied wire & cable,pic wire & cable,0.6717285405153227
683,allied wire & cable,pmc wire & cable,0.6372976973343849
684,allied wire & cable,jsc wire & cable,0.6274475788404581
685,allied wire & cable,belden wire & cable,0.6058519446711116
686,allied wire & cable,houston wire & cable,0.5935948866069592
687,allied wire & cable,aerospace wire & cable,0.5485374889372991
688,allied wire & cable,allied,0.5178961230118694
690,allit,allied,0.5440756452761324
692,all sensors,all sensors corporation,0.7125423629868053
693,all sensors,us sensor,0.5733874854424905
694,all sensors,spec sensors,0.5639497373888085
695,all sensors,gems sensors,0.5539640116796851
696,all sensors,bei sensors,0.5470336531537396
697,all sensors,vpg sensors,0.545648068550271
698,all sensors,first sensor / sensortechnics,0.5098544395810342
700,all sensors corporation,all sensors,0.7125423629868053
701,all sensors corporation,rms corporation,0.5291889882147204
704,alorium technology,systium technologies,0.5390972244511423
705,alorium technology,virtium technology inc.,0.5079800474029571
707,alpha and omega semiconductor,"alpha and omega semiconductor, inc.",0.9557374932915264
709,"alpha and omega semiconductor, inc.",alpha and omega semiconductor,0.9557374932915264
711,alpha communications,telex communications,0.623950120856416
712,alpha communications,wj communications,0.6103803779318331
713,alpha communications,l-3 communications,0.6103803779318331
714,alpha communications,talon communications,0.6040218914159342
715,alpha communications,axis communications,0.5917626137480196
716,alpha communications,global communications,0.5619265441036095
717,alpha communications,bogen communications,0.5590585128370598
718,alpha communications,yitran communications,0.5586947931820745
719,alpha communications,"talon communications, inc.",0.5564030206098927
720,alpha communications,entropic communications,0.5450598218810003
721,alpha communications,brocade communications,0.5262813296606533
722,alpha communications,chelsio communications,0.5260018244423346
723,alpha communications,greenlee communications,0.5124335002377132
724,alpha communications,visual communications company,0.5033112282217733
726,alpha electronics,"gre alpha electronics, ltd",0.7479701393488843
727,alpha electronics,alpha wire,0.5524162575095823
730,alpha wire,alpha electronics,0.5524162575095823
731,alpha wire,sea wire,0.5028575383742003
733,alps,alps electric,0.6137826779230979
735,alps electric,alps,0.6137826779230979
737,altech,altera,0.6751391612863085
738,altech,altech corporation,0.5318916579785986
740,altech corporation,opto tech corporation,0.7003179775040409
741,altech corporation,nve corporation,0.5778786187595559
742,altech corporation,kel corporation,0.5688984461279836
743,altech corporation,itt corporation,0.5652157680272104
744,altech corporation,rms corporation,0.5497175114870553
745,altech corporation,tdk corporation,0.536531949768144
746,altech corporation,lsi corporation,0.5348183858474712
747,altech corporation,altech,0.5318916579785986
748,altech corporation,avx corporation,0.530380213020991
749,altech corporation,pancon corporation,0.5270119056743057
750,altech corporation,ember corporation,0.5200879133834264
751,altech corporation,ixys corporation,0.515836402579116
752,altech corporation,sony corporation,0.5157936838059181
753,altech corporation,txc corporation,0.5153551224588799
754,altech corporation,exar corporation,0.5145493546796311
755,altech corporation,kemet corporation,0.5018038773990445
756,altech corporation,that corporation,0.5015099795068748
758,altera,altech,0.6751391612863085
759,altera,intel / altera,0.59720583144462
760,altera,altera / intel,0.5926447823433467
762,altera / intel,altera,0.5926447823433467
763,altera / intel,intel / altera,0.5424158263613272
765,altera (intel® fpgas) ,intel® fpgas,0.7325610716625555
771,altronix,raltron,0.711935740085411
772,altronix,raltron electronics,0.5983587089662927
774,alwayse engineering,pulse engineering,0.6390217335321102
775,alwayse engineering,lin engineering,0.5947025174923045
776,alwayse engineering,adi engineering,0.5677599688808896
777,alwayse engineering,d3 engineering,0.5621923628961892
778,alwayse engineering,vision engineering,0.5555065882839517
779,alwayse engineering,payne engineering,0.551310972627192
780,alwayse engineering,decade engineering,0.546132547033792
781,alwayse engineering,banner engineering,0.5289886162593429
782,alwayse engineering,amtek engineering,0.5171650694045564
785,ambersil,intersil,0.5862589965088205
788,ambimat electronics,tt electronics,0.5297994538830658
791,amd,camden,0.5385107790155073
793,amec thermasol,vermason,0.5121031965043468
795,amer cable,monster cable,0.6702045707970872
796,amer cable,americable,0.6633899409095072
798,americable,amer cable,0.6633899409095072
799,americable,american electrical,0.5274149557481053
801,american beauty tools,american tool,0.599149500300955
803,american electrical,"american electrical, inc. ",0.8797914593676635
804,american electrical,american electronic components,0.6180684714447395
805,american electrical,american tool,0.6160452039812395
806,american electrical,american technical ceramics,0.5295832265907859
807,american electrical,americable,0.5274149557481053
808,american electrical,epson electronics america,0.5200158373888972
810,"american electrical, inc. ",american electrical,0.8797914593676635
811,"american electrical, inc. ","verical, inc",0.6293316097783739
812,"american electrical, inc. ",american electronic components,0.5437713624815085
813,"american electrical, inc. ",american tool,0.5419913090471047
815,american electronic components,omron electronic components,0.7195908756532031
816,american electronic components,cts electronic components,0.7028752602433599
817,american electronic components,nic components,0.68591982644249
818,american electronic components,panasonic electronic components,0.6384274717762548
819,american electronic components,american electrical,0.6180684714447395
820,american electronic components,precision electronic components ltd.,0.6022830561165804
821,american electronic components,cliff electronic components,0.6004176105092727
822,american electronic components,meggitt electronic components,0.5859686746435055
823,american electronic components,"american electrical, inc. ",0.5437713624815085
824,american electronic components,ice components,0.5052504332339758
828,american insulated wire,superior insulated wire,0.6649516996166361
830,american international,vectron international,0.6527056200821204
831,american international,ecs international,0.6057770784943441
832,american international,ok international,0.6052389175186356
833,american international,gentech international,0.5796859858209586
834,american international,af international,0.5788813664154774
835,american international,data international,0.5777835197398826
836,american international,p3 international,0.570308134821579
837,american international,avo international,0.5617127918234761
838,american international,sae international,0.5580102977811867
839,american international,ggi international,0.5551656938927912
840,american international,international power,0.5546392609978839
841,american international,aitech international,0.5484491931546969
842,american international,international wire,0.5475040311792085
843,american international,digi international,0.547180979360421
844,american international,kilo international,0.5412439605499779
845,american international,atrix international,0.5402938496893304
846,american international,comus international,0.5402253924126947
847,american international,ecs inc. international,0.5380779412456712
848,american international,touch international,0.5328168214454134
849,american international,tri-star international,0.5235507502965241
850,american international,unilite international,0.5185839340668524
851,american international,eurotec international,0.5091823392099345
852,american international,macronix international,0.5091523570007007
853,american international,clarke international,0.5023539799916849
854,american international,gp batteries international,0.500164545718534
856,american power conversion,american power devices,0.547059530640707
858,american power devices,american power conversion,0.547059530640707
860,american technical ceramics,atc (american technical ceramics),0.8396143347209741
861,american technical ceramics,american technical ceramics (atc),0.8359352382833293
862,american technical ceramics,american electrical,0.5295832265907859
863,american technical ceramics,american tool,0.5104330726868218
865,american technical ceramics (atc),american technical ceramics,0.8359352382833293
866,american technical ceramics (atc),atc (american technical ceramics),0.7943090182770008
868,american tool,american electrical,0.6160452039812395
869,american tool,american beauty tools,0.599149500300955
870,american tool,"american electrical, inc. ",0.5419913090471047
871,american tool,american technical ceramics,0.5104330726868218
875,ametherm,ethertronics,0.5061947473903821
878,amic,amicus,0.5395661905961926
879,amic,trinamic,0.5331788950344748
881,amic technology,mc technologies,0.5896842642837524
882,amic technology,micron technology,0.5807052416768991
883,amic technology,ice technology,0.5467169967786764
884,amic technology,led technology,0.5399867900414003
885,amic technology,terasic technologies,0.5362986237597942
886,amic technology,"imagic technology co., ltd",0.5206736164284456
887,amic technology,aten technology,0.5048576592712318
888,amic technology,ceramicro technology corp,0.5018418038014886
890,amicus,amic,0.5395661905961926
892,a&m instruments,dent instruments,0.6239472061835765
893,a&m instruments,west instruments,0.5895659931443769
894,a&m instruments,den-on instruments,0.5790216393309743
895,a&m instruments,national instruments,0.5737194983410717
896,a&m instruments,extech instruments,0.5621224968585092
897,a&m instruments,hanna instruments,0.5567555003812203
898,a&m instruments,texas instruments,0.5555988710695403
899,a&m instruments,compact instruments,0.5503878764946513
900,a&m instruments,leader instruments,0.5497472320988286
901,a&m instruments,seiko instruments,0.5342180413753855
902,a&m instruments,curtis instruments,0.5295031298013503
903,a&m instruments,monarch instruments,0.5273300753809754
904,a&m instruments,international instruments,0.5105336248080462
905,a&m instruments,cooper instrument,0.5067809124459501
906,a&m instruments,seiko instruments inc,0.5067413855383667
907,a&m instruments,"seiko instruments, inc.",0.5067413855383667
908,a&m instruments,shimpo instruments,0.5056038557105794
909,a&m instruments,amprobe instruments,0.502278028778971
911,ami semiconductor / on semiconductor,sanyo semiconductor / on semiconductor,0.8550260258074368
912,ami semiconductor / on semiconductor,on semiconductor,0.8511387244319758
913,ami semiconductor / on semiconductor,catalyst semiconductor / on semiconductor,0.8219944884157576
914,ami semiconductor / on semiconductor,pulsecore semiconductor / on semiconductor,0.814917643281847
915,ami semiconductor / on semiconductor,asi semiconductor,0.7329860398227364
916,ami semiconductor / on semiconductor,union semiconductor,0.7213623714649964
917,ami semiconductor / on semiconductor,cmd / on semiconductor,0.7149237408380982
918,ami semiconductor / on semiconductor,pulsecore semiconductor (on semiconductor),0.697583476018696
919,ami semiconductor / on semiconductor,lapis semiconductor / rohm semiconductor,0.6937097532352872
920,ami semiconductor / on semiconductor,ween semiconductor,0.679078218331276
921,ami semiconductor / on semiconductor,qp semiconductor,0.6783471804280774
